26721058	89174	1
26721078	254901	1
26721098	96774	1
26721118	1294630	2
26721158	2559226	1
26721158	2670775	1
26721178	2778779	1
26721218	2778778	1
26721258	2670776	2
26721298	1294629	1
26721298	2870823	1
26721318	62069	1
26721458	5111	2
26721498	5111	35
26721518	5111	2
26721618	5111	2
26721638	5111	13
26721818	5111	2
26721858	1967640	2
26770278	265491	1
26778948	495285	1
26779888	50730	1
26779958	97377	2
26785678	75553	2
26789518	29917	4
26789718	1093200	1
26789718	5580	18
26791388	70792	3
26800158	344589	1
26800288	344589	1
2683308	5477	17
26853048	62139	1
2685748	100951	1
26887638	45512	1
26891358	1202976	3
2690608	36923	1
2690608	626713	1
26940208	1810667	1
26940208	3351354	1
26940258	2841190	1
26940368	56191	1
26940548	3240953	1
270	69488	1
2701728	96373	1
2701808	280322	1
2722398	1436886	2
2722398	2036908	9
27296148	5047	2
27298708	29829	5
27301518	89488	4
27301518	89489	6
27329538	2943199	1
27329558	2996322	1
27346688	326644	1
2735418	42068	3
2735428	4754	1
27354298	117070	1
27355278	117017	1
2735528	263815	1
27355308	71895	1
27355318	181965	1
27355858	71891	1
27357518	538528	2
27358878	2724999	1
27359378	530044	1
27360328	530045	1
27362168	117070	1
27411148	116821	1
27415568	1209932	7
27415568	1789211	1
27436518	181124	2
27493688	34373	1
27517098	2020955	1
27517108	2109901	1
2752218	1580867	1
27526508	100787	6
27532248	335842	1
2754078	129314	2
27544718	2016321	4
27544718	55181	27
27558358	1915362	1
27558358	35717	1
27558478	474922	1
27558478	690259	1
27558648	2804201	1
27586348	588596	2
27596288	45513	2
27605098	5514	5
27605218	2675880	3
27605218	61235	5
27605458	61235	14
27605488	2494464	2
27605618	2594811	2
27605618	61235	1
27606598	5507	1
27662878	36015	5
27662898	669026	1
27716158	992199	3
27716678	363999	1
27721908	5334	1
27721948	5334	1
27721968	5334	1
27721988	5334	1
27722288	5334	1
27722308	5334	1
27722328	5334	1
27722368	5334	1
27722428	5334	1
27722468	5334	1
27722488	5334	1
27722508	5334	1
27722528	5334	1
27722548	5334	1
27722688	5334	1
27722708	5334	1
27722728	5334	1
27722748	5334	1
27722768	5334	1
27722788	5334	1
27722808	5334	1
27722828	5334	1
27722848	5334	1
27722868	5334	1
27749648	324739	2
27758328	61235	1
2779478	149040	1
27805758	856835	1
27809368	273372	2
27824418	293373	14
27824418	293374	2
27824418	463681	3
27824418	5075	5
27824798	117187	1
27824798	1220208	1
27824798	48484	7
27824798	948311	29
27825138	5537	4
27825258	5537	111
27826288	92950	1
27838788	5210	2
27838908	264483	8
27840178	59586	31
27840218	132096	1
2784078	1215355	1
2784088	114771	1
27844698	561895	2
27844878	1937702	22
27845248	870730	11
2784548	454130	5
27846058	460523	17
2788128	1580837	1
2788198	1580842	1
2788228	67622	1
2788248	48697	4
27886168	2268991	2
27925878	181123	1
27951988	27321	3
27980148	318829	1
27980188	65672	2
27980308	1176388	1
27997728	748121	1
280108	5057	2
28048238	208348	10
28048638	241526	1
28053458	1325616	2
28053458	374761	1
28095808	1005963	1
28095828	27343	1
28095848	2499830	1
28141928	2650738	1
28143368	5523	1
28143368	56646	4
28144278	5315	2
28175868	1047171	4
28183198	595503	1
28188768	1659837	2
28191788	57462	1
28194688	2732470	1
28314228	1491479	1
28331268	2601811	1
28407778	56411	2
28408518	1868927	2
28408518	84275	3
28444938	1176733	1
28444978	64524	1
28444998	86838	2
28451878	2733465	1
2846738	5286	14
28468468	716892	2
28468708	36050	11
28469048	717645	3
28490308	48097	1
28490898	278131	1
28490898	4897	2
28503138	2614577	1
28503148	1763456	1
28503158	45428	1
28507528	264483	2
28507568	264483	1
2851778	401625	1
28518648	105696	1
28519188	93624	1
28545208	946125	4
28588828	106018	3
28588858	69771	1
28589098	106004	1
28589098	231218	3
28589138	86836	11
28589178	148631	1
28589178	45583	1
28603828	1914213	1
28605088	64518	1
2862568	45286	1
28630668	3039824	1
28630668	468836	1
28659268	1297587	2
